,mid,name,type,in_code,from_irs,from_imls,from_tps,from_pgf,gross,rev,u_rate,closed,loc_code,pct_poverty,county_pop
8754,8402400389,FUND FOR ENDOWMENT OF DIPLOMATIC RECEPTION ROOMS OF DEPT OF,HSC,6,1,0,0,0,1258547.0,217716.0,3.5,True,city,7.5,1027780.0
8755,8402400228,IUL SMITHVILLE SCHOOL MUSEUM AND EDUCATION CENTER,GMU,2,1,0,1,0,17056.0,17056.0,3.5,False,suburban,7.5,1027780.0
8756,8402400162,MEMENTO MORI SOCIETY INCORPORATED,HSC,0,1,0,0,0,0.0,0.0,3.5,False,suburban,7.5,1027780.0
8757,8402400361,HISTORIC TAKOMA INC,HSC,4,1,0,0,0,118925.0,116886.0,3.5,False,suburban,7.5,1027780.0
8758,8401800346,DEPAUW UNIVERSITY,GMU,9,1,0,1,0,227785079.0,154844653.0,4.4,False,town,13.6,37745.0
8759,8401800547,INDIANA UNITED METHODIST HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,4.4,True,town,13.6,37745.0
8760,8401800154,WILDLIFE EDUCATIONAL SERVICES INC,ZAW,3,1,0,0,0,60873.0,60873.0,4.4,True,rural,13.6,37745.0
8761,8401800614,PUTNAM COUNTY MUSEUM INC,HST,4,1,0,1,0,105802.0,103230.0,4.4,False,town,13.6,37745.0
8762,8403600001,WOMEN'S STUDIO WORKSHOP,GMU,0,0,1,0,0,0.0,0.0,4.6,True,suburban,14.0,180680.0
8763,8403601742,WORLD SOUND FOUNDATION,HSC,3,1,0,0,0,88896.0,88896.0,4.6,True,rural,14.0,180680.0
8764,8403600365,D & H CANAL MUSEUM,GMU,0,0,1,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8765,8403600240,KLYNE ESOPUS HISTORICAL SOCIETY MUSEUM,HSC,0,0,1,0,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8766,8403602109,WAWARSING HISTORICAL SOCIETY & KNIFE MUSEUM,HST,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8767,8403600361,COLLEGE ART GALLERY,ART,0,0,1,0,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8768,8403601867,FRIENDS OF THE HISTORIC TOWN OF ROCHESTER,HSC,2,1,0,0,0,18919.0,18919.0,4.6,False,rural,14.0,180680.0
8769,8403601186,ARTS SOCIETY OF KINGSTON INC,HSC,4,1,0,1,0,164813.0,156507.0,4.6,True,city,14.0,180680.0
8770,8403601794,SAUGERTIES HISTORICAL SOCIETY INC,HSC,0,1,0,1,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8771,8403602130,FRIENDS OF HISTORIC KERHONKSON,HSC,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8772,8403601244,HUGUENOT HISTORICAL SOCIETY NEW PALTZ N Y INC,HSC,6,1,1,1,0,1432711.0,691903.0,4.6,False,rural,14.0,180680.0
8773,8403600478,SAUGERTIES FULTON STEAMBOAT FOUNDATION,GMU,0,1,0,0,0,0.0,0.0,4.6,True,suburban,14.0,180680.0
8774,8403602207,MUSEUM OF HISTORIC AND CONTEMPORARY HUMOR,HST,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8775,8403600016,WOODSTOCK ARTIST ASSOCIATION PERMANENT COLLECTION,HSC,0,0,1,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8776,8403601887,CENTER FOR SYMBOLIC STUDIES,GMU,3,1,0,1,0,32691.0,32691.0,4.6,True,rural,14.0,180680.0
8777,8403600797,OPUS 40 INC,GMU,0,1,0,1,0,0.0,0.0,4.6,True,rural,14.0,180680.0
8778,8403601810,THE HISTORICAL SOCIETY OF WOODSTOCK,HSC,2,1,1,1,0,10179.0,9529.0,4.6,False,rural,14.0,180680.0
8779,8403600097,SAMUEL DORSKY MUSEUM OF ART,GMU,0,0,0,1,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8780,8403601923,FRIENDS OF HISTORIC KINGS,HSC,4,1,0,0,0,160376.0,160376.0,4.6,False,city,14.0,180680.0
8781,8403600727,TROLLEY MUSEUM OF NEW YORK,GMU,0,1,1,1,0,0.0,0.0,4.6,False,city,14.0,180680.0
8782,8403601181,CRAGSMOOR HISTORICAL SOCIETY INC,HSC,2,1,0,0,0,13854.0,11593.0,4.6,False,rural,14.0,180680.0
8783,8403600004,WOODSTOCK GUILD OF CRAFTSMAN,GMU,0,0,1,0,0,0.0,0.0,4.6,True,rural,14.0,180680.0
8784,8403600233,KLYNE ESOPUS MUSEUM,GMU,0,0,0,1,0,0.0,0.0,4.6,True,rural,14.0,180680.0
8785,8403600314,FORSYTH PARK ZOO,BOT,0,0,1,0,0,0.0,0.0,4.6,False,city,14.0,180680.0
8786,8403600313,FRIENDS OF HISTORIC KINGSTON,HSC,0,0,0,1,0,0.0,0.0,4.6,False,city,14.0,180680.0
8787,8403602085,SCHNEIDER CATAQUARIUM,ZAW,0,1,0,0,0,0.0,0.0,4.6,True,suburban,14.0,180680.0
8788,8403600697,SUFFOLK COUNTY PROVINCIAL MILITIA INC,HSC,1,1,0,0,0,1261.0,1261.0,4.6,False,suburban,14.0,180680.0
8789,8403600988,NORTHEAST AMERICAN SOCIETY FOR EIGHTEENTH-CENTURY STUDIES,HSC,0,1,0,0,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8790,8403601056,RESEARCH FOUNDATION OF STATE UNIVERSITY,ART,9,0,1,0,0,1664302566.0,1275138628.0,4.6,True,suburban,14.0,180680.0
8791,8403601068,ULSTER COUNTY HISTORICAL SOCIETY,HSC,2,1,0,1,0,19840.0,19840.0,4.6,False,rural,14.0,180680.0
8792,8403601096,HISTORICAL SOCIETY OF THE TOWN OF OLIVE C O FRANK E BECKER,HSC,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8793,8403601122,SAUGERTIES LIGHTHOUSE CONSERVANCY INC,HSC,4,1,0,1,0,108896.0,105134.0,4.6,False,suburban,14.0,180680.0
8794,8403601168,HASBROUCK FAMILY ASSOC,GMU,4,1,0,0,0,438021.0,0.0,4.6,True,rural,14.0,180680.0
8795,8403601180,TOWN OF LLOYD HISTORICAL PRESERVATION SOCIETY,HSC,0,1,0,0,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8796,8403601201,FRIENDS OF KINGS HILL,HSC,1,1,0,0,0,1489.0,0.0,4.6,False,rural,14.0,180680.0
8797,8403601195,WOODSTOCK MUSEUM,GMU,3,1,0,0,0,33813.0,33813.0,4.6,False,rural,14.0,180680.0
8798,8403601214,COLD WAR-PEACE MUSEUM ORGANIZING COMMITTEE INC,GMU,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8799,8403601679,FRIENDS OF FORSYTH NATURE CENTER INC,BOT,0,1,0,0,0,0.0,0.0,4.6,False,city,14.0,180680.0
8800,8403601796,HISTORICAL SOCIETY OF SHAWANGUNK & GARDINER,HSC,1,1,0,0,0,8715.0,8715.0,4.6,False,rural,14.0,180680.0
8801,8403601790,HUDSON RIVER MARITIME MUSEUM,GMU,4,1,1,0,0,391020.0,341053.0,4.6,False,city,14.0,180680.0
8802,8403601799,VOLUNTEER FIREMANS HALL AND MUSEUM OF KINGSTON,GMU,0,1,0,1,0,0.0,0.0,4.6,False,city,14.0,180680.0
8803,8403601820,KLYNE ESOPUS HISTORICAL SOCIETY MUSEUM,GMU,3,1,0,0,0,40387.0,27205.0,4.6,False,suburban,14.0,180680.0
8804,8403601847,EMPIRE STATE RAILROAD MUSEUM,HST,3,1,0,0,0,93528.0,92019.0,4.6,False,rural,14.0,180680.0
8805,8403601877,PINE BUSH AREA ARTS COUNCIL INC,ART,0,1,0,0,0,0.0,0.0,4.6,True,rural,14.0,180680.0
8806,8403601924,JOHN BURROUGHS NATURAL HISTORY SOCIETY,NAT,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8807,8403602129,TERWILLIGERS IN AMERICA INC,HSC,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8808,8403602258,PETTIAUGER MERCURY INC,GMU,0,1,0,0,0,0.0,0.0,4.6,False,city,14.0,180680.0
8809,8403602272,HURLEY HERITAGE SOCIETY,HSC,0,1,0,1,0,0.0,0.0,4.6,False,suburban,14.0,180680.0
8810,8403602317,HUNT MEMORIAL PRESERVATION COM,HSC,2,1,0,0,0,18709.0,18344.0,4.6,False,rural,14.0,180680.0
8811,8403602412,COMMITTEE FOR CATSKILL RESORT MUSEUM INC,HST,1,1,0,0,0,1900.0,1900.0,4.6,True,rural,14.0,180680.0
8812,8403601107,MOHONK PRESERVE,ZAW,7,0,1,0,0,5837425.0,5315661.0,4.6,False,suburban,14.0,180680.0
8813,8403600258,HUGUENOT HISTORICAL SOCIETY,HSC,0,0,1,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8814,8403601194,KRIPPLEBUSH SCHOOLHOUSE MUSEUM,HST,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8815,8403601145,CENTURY HOUSE HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,4.6,False,rural,14.0,180680.0
8816,8403602030,BOWERS FAMILY GENEALOGICAL FOUNDATION,HSC,1,1,0,0,0,5660.0,0.0,4.6,True,suburban,14.0,180680.0
8817,8403601254,D & H CANAL HISTORICAL SOCIETY INC,HSC,3,1,0,0,0,39487.0,38859.0,4.6,False,rural,14.0,180680.0
8818,8404801277,LLANO MUSEUM OF NATURAL HISTORY INC,NAT,0,1,0,0,0,0.0,0.0,3.2,False,town,10.4,25545.0
8819,8404801227,DIE KUNSTLER VON FREDERICKSBURG,ART,0,1,0,0,0,0.0,0.0,3.2,False,town,10.4,25545.0
8820,8404801021,ADMIRAL NIMITZ FOUNDATION,HSC,7,0,0,0,1,7243133.0,6921806.0,3.2,True,town,10.4,25545.0
8821,8404800165,LYNDON B. JOHNSON STATE PARK AND HISTORIC SITE,HSC,0,0,0,1,0,0.0,0.0,3.2,False,rural,10.4,25545.0
8822,8404800087,PIONEER MUSEUM COMPLEX,GMU,0,0,1,0,0,0.0,0.0,3.2,False,town,10.4,25545.0
8823,8404800130,NIMITZ HISTORY WALK,GMU,0,0,0,1,0,0.0,0.0,3.2,False,town,10.4,25545.0
8824,8404800150,NATIONAL MUSEUM OF THE PACIFIC WAR,GMU,0,0,1,0,0,0.0,0.0,3.2,False,town,10.4,25545.0
8825,8404800251,GILLESPIE COUNTY HISTORICAL SOCIETY,HSC,0,0,0,1,0,0.0,0.0,3.2,False,town,10.4,25545.0
8826,8404801130,GILLISPIE COUNTY HISTORICAL SOCIETY INC,HSC,5,1,0,0,0,744972.0,744933.0,3.2,False,town,10.4,25545.0
8827,8404801231,STONEWALL HERITAGE SOCIETY,HSC,0,1,0,0,0,0.0,0.0,3.2,False,rural,10.4,25545.0
8828,8404801321,FRIENDS OF THE FREDERICKSBURG NATURE CENTER,BOT,0,1,0,0,0,0.0,0.0,3.2,False,town,10.4,25545.0
8829,8404801103,PEDERNLES CREATIVE ART ALIANCE,ART,5,1,0,0,0,592443.0,592443.0,3.2,False,town,10.4,25545.0
8830,8404800012,VEREINS KIRCHE MUSEUM,GMU,0,0,0,1,0,0.0,0.0,3.2,False,town,10.4,25545.0
8831,8404801110,FREDERICKSBURG ART GUILD,ART,0,1,0,1,0,0.0,0.0,3.2,True,town,10.4,25545.0
8832,8402700286,MCGREGOR AREA HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.6,False,rural,14.2,15689.0
8833,8402700330,AITKIN COUNTY HISTORICAL SOCIETY,HSC,3,1,0,0,0,70392.0,68892.0,5.6,False,rural,14.2,15689.0
8834,8402700526,THE JAQUES ART CENTER,ART,3,1,0,1,0,98215.0,89873.0,5.6,False,rural,14.2,15689.0
8835,8402700251,MCGRATH HISTORICAL COMMITTEE INC,HSC,0,1,0,0,0,0.0,0.0,5.6,False,rural,14.2,15689.0
8836,8401200896,THE MARY BROGAN MUSEUM OF ART AND SCIENCE INC,GMU,5,1,0,1,0,893806.0,868493.0,4.9,False,city,21.8,284053.0
8837,8401200123,MARY BROGAN MUSEUM OF ART AND SCIENCE,GMU,0,0,1,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8838,8401200279,FLORIDA LEGISLATIVE HISTORIC PRESERVATION CORPORATION,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8839,8401200402,QUINCY HISTORICAL PRESERVATION TRUST  QUINCY STATE BANK TRUS,HSC,3,1,0,0,0,36341.0,12860.0,4.9,True,city,21.8,284053.0
8840,8401200875,TALLAHASSEE TRUST FOR HISTORIC PRESERVATION,HSC,4,1,0,1,0,162325.0,162136.0,4.9,False,city,21.8,284053.0
8841,8401200658,TALLAHASSEE MUSEUM OF HISTORY AND NATURAL SCIENCE INC,NAT,6,1,1,1,0,2070558.0,1853253.0,4.9,False,city,21.8,284053.0
8842,8401200537,GOODWOOD MUSEUM AND GARDENS INC,GMU,5,1,0,1,0,589052.0,241401.0,4.9,False,city,21.8,284053.0
8843,8401200837,FORESTRY ARSON ALERT ASSOCIATION INC,HSC,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8844,8401200752,FLORIDA GOVERNORS MANSION FOUNDATION INC,HSC,4,1,0,1,1,395542.0,384322.0,4.9,False,city,21.8,284053.0
8845,8401200499,PTSDNJ PATHWAYS TO SELF DISCOVERY CENTER OF NEW JERSEY INC,CMU,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8846,8401200835,TALLAHASSEE-LEON COUNTY CULTURAL RESOURCES COMMISSION,GMU,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8847,8401200199,CHALLENGER LEARNING CENTER IMAX,GMU,0,0,0,1,0,0.0,0.0,4.9,False,city,21.8,284053.0
8848,8401200996,FLORIDA DEPARTMENT OF STATE,ART,0,0,1,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8849,8401200991,LAURA JEPSEN INSTITUTE INC,HSC,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8850,8401200614,NOTARY PUBLICK HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8851,8401200786,FLORIDA SUPREME COURT HISTORICAL SOCIETY INC,HSC,4,1,0,0,0,109057.0,108797.0,4.9,False,city,21.8,284053.0
8852,8401200025,THE KNOTT HOUSE,HSC,0,0,1,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8853,8401200052,STATE OF FLORIDA,GMU,0,0,0,1,0,0.0,0.0,4.9,True,city,21.8,284053.0
8854,8401200101,MARGARET E. WILSON FOUNDATION,GMU,0,0,1,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8855,8401200097,MUSEUM OF FLORIDA HISTORY,GMU,0,0,0,1,0,0.0,0.0,4.9,False,city,21.8,284053.0
8856,8401200133,KNOTT HOUSE MUSEUM,GMU,0,0,1,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8857,8401200176,FLORIDA STATE UNIVERSITY HISTORIC TEXTILES AND CLOTHING COLL,HSC,0,0,1,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8858,8401200175,FLORIDA STATE UNIVERSITY MUSEUM OF FINE ARTS,GMU,0,0,1,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8859,8401200241,ALFRED B. MACLAY STATE GARDENS,BOT,0,0,1,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8860,8401200253,AMERICAN FOLK ART MUSEUM AND GALLERY,GMU,0,0,0,1,0,0.0,0.0,4.9,False,city,21.8,284053.0
8861,8401200310,CUBAN NUMISMATIC ASSOCIATION,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8862,8401200492,FLORIDA HISTORIC CAPITOL FOUNDATION CORPORATION,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8863,8401200533,JOHN GILMORE RILEY CENTER AND MUSEUM FOR AFRICAN AMERICAN H,GMU,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8864,8401200670,FLORIDA A&M UNIVERSITY,GMU,0,0,1,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8865,8401200726,FLORIDA TRUST FOR HISTORIC PRESERVATION INC,HSC,4,1,0,0,0,115518.0,115518.0,4.9,False,city,21.8,284053.0
8866,8401200787,MUSEUM OF FLORIDA HISTORY FOUNDATION INC,GMU,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8867,8401200876,GULF WIND CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8868,8401200974,TALLAHASSEE AUTOMOBILE MUSEUM,GMU,5,1,0,0,0,612406.0,0.0,4.9,False,suburban,21.8,284053.0
8869,8401201002,JOHN GILMORE RILEY CENTER-MUSEUM FOR AFRICAN AMERICAN HISTOR,GMU,4,1,1,1,0,295191.0,295191.0,4.9,False,city,21.8,284053.0
8870,8401201043,FLORIDA STATE COMMITTEE OF NTL,GMU,0,1,0,0,0,0.0,0.0,4.9,True,rural,21.8,284053.0
8871,8401201061,FRIENDS OF THE MUSEUMS OF FLORIDA HISTORY INC,GMU,4,1,0,0,0,361738.0,227010.0,4.9,False,city,21.8,284053.0
8872,8401201055,FRIENDS OF MISSION SAN LUIS INC,HSC,6,1,0,0,0,1535401.0,368083.0,4.9,True,city,21.8,284053.0
8873,8401201261,FRIENDS OF FLORIDA MAIN STREET INC,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8874,8401200882,621 GALLERY  INC,ART,3,1,0,1,0,30810.0,20786.0,4.9,False,city,21.8,284053.0
8875,8401200229,ANTIQUE CAR MUSEUM,GMU,0,0,0,1,0,0.0,0.0,4.9,False,city,21.8,284053.0
8876,8401201015,NATURAL BRIDGE HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,4.9,False,city,21.8,284053.0
8877,8401200269,SPRING HOUSE INSTITUTE INC,HSC,0,1,0,0,0,0.0,0.0,4.9,True,city,21.8,284053.0
8878,8404800498,MILLS HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.3,False,rural,18.6,93458.0
8879,8404801537,SPRING HILL CEMETERY ASSOCIATION & HISTORICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,5.3,True,rural,18.6,93458.0
8880,8404800812,TEXARKANA BROAD STREET GALLERIES INC,HST,1,1,0,0,0,565.0,565.0,5.3,False,city,18.6,93458.0
8881,8404800068,TEXARKANA MUSEUMS SYSTEM,GMU,0,0,1,0,0,0.0,0.0,5.3,False,city,18.6,93458.0
8882,8404800702,DEKALB WILLIAMS HOUSE MUSEUM,GMU,0,1,0,0,0,0.0,0.0,5.3,False,rural,18.6,93458.0
8883,8404801442,TEXARKANA HISTORICAL SOCIETY AND MUSEUM,HSC,4,1,0,0,0,414246.0,314588.0,5.3,False,city,18.6,93458.0
8884,8403500025,SALMON RUINS MUSEUM,GMU,0,0,1,1,0,0.0,0.0,10.3,False,rural,18.8,124055.0
8885,8403500109,SAN JUAN COUNTY MUSEUM ASSOCIATION,NAT,5,1,0,0,0,725234.0,606652.0,10.3,False,town,18.8,124055.0
8886,8403500127,SAN JUAN ONCOLOGY BOTANIC GARDENS INC,BOT,0,1,0,1,0,0.0,0.0,10.3,False,city,18.8,124055.0
8887,8403500264,FRIENDS OF THE NATURE CENTER,BOT,0,1,0,0,0,0.0,0.0,10.3,False,city,18.8,124055.0
8888,8403500067,FARMINGTON MUSEUM,GMU,0,0,1,0,0,0.0,0.0,10.3,False,city,18.8,124055.0
8889,8403500113,AZTEC MUSEUM ASSOCIATION,HST,4,1,1,1,0,329024.0,47674.0,10.3,False,town,18.8,124055.0
8890,8403500122,NAVAJO HERITAGE CENTER INC,HST,0,1,0,0,0,0.0,0.0,10.3,False,city,18.8,124055.0
8891,8403500150,FARMINGTON MUSEUM OF NAVAJO ART,GMU,0,1,0,0,0,0.0,0.0,10.3,False,city,18.8,124055.0
8892,8403500205,FARMINGTON MUSEUM FOUNDATION INC,GMU,4,1,0,0,0,146620.0,363029.0,10.3,False,city,18.8,124055.0
8893,8403500257,BOLACK MUSEUM FOUNDATION,GMU,4,1,0,0,0,325238.0,0.0,10.3,False,city,18.8,124055.0
8894,8402200122,LAFAYETTE SCIENCE MUSEUM FOUNDATION INC,HST,3,1,0,1,0,86901.0,86901.0,6.7,False,city,17.0,235656.0
8895,8402200401,UNIVERSITY OF LOUISIANA AT LAFAYETTE,GMU,0,0,1,0,0,0.0,0.0,6.7,False,city,17.0,235656.0
8896,8402200172,SCOTT HISTORICAL AND GENEALOGICAL SOCIETY,HSC,0,1,0,0,0,0.0,0.0,6.7,False,suburban,17.0,235656.0
8897,8402200221,LOUISIANA HISTORICAL ASSOCIATION,HSC,3,1,0,0,0,43470.0,43470.0,6.7,False,city,17.0,235656.0
8898,8402200426,ACADIANA AMERICAN ASSOCIATION OF ZOO KEEPERS CHAPTER,ZAW,0,1,0,1,0,0.0,0.0,6.7,False,rural,17.0,235656.0
8899,8402200407,LAFAYETTE MUSEUM ASSOCIATION INC,HST,3,1,0,0,0,66561.0,66561.0,6.7,False,city,17.0,235656.0
8900,8402200208,DRIFTWOOD NATURE CENTER INC,BOT,0,1,0,0,0,0.0,0.0,6.7,False,city,17.0,235656.0
8901,8402200390,VERMILIONVILLE LIVING HISTORY MUSEUM FOUNDATION,GMU,2,1,0,1,0,12985.0,12985.0,6.7,False,city,17.0,235656.0
8902,8402200204,CHILDRENS MUSEUM OF ACADIANA,CMU,4,1,0,1,0,400901.0,370545.0,6.7,False,city,17.0,235656.0
8903,8402200022,PAUL AND LUL HILLARD ART MSM,ART,0,0,0,1,0,0.0,0.0,6.7,True,city,17.0,235656.0
8904,8402200057,LAFAYETTE NATURAL HISTORY MUSEUM,GMU,0,0,1,0,0,0.0,0.0,6.7,False,city,17.0,235656.0
8905,8402200136,HAYNIE FAMILY HISTORICAL COLLECTION,HST,1,1,0,0,0,9000.0,0.0,6.7,False,city,17.0,235656.0
8906,8402200205,LOUISIANA MILITARY HALL OF FAME & MUSEUM INC,GMU,3,1,0,0,0,63116.0,57235.0,6.7,False,city,17.0,235656.0
8907,8402200211,USS MYLES C FOX DD 829 ASSOCIATION INC,HSC,0,1,0,0,0,0.0,0.0,6.7,False,city,17.0,235656.0
8908,8402200303,PRESERVATION ALLIANCE OF LAFAYETTE,HSC,0,1,0,0,0,0.0,0.0,6.7,False,city,17.0,235656.0
8909,8402200006,VERMILIONVILLE,GMU,0,0,1,0,0,0.0,0.0,6.7,True,city,17.0,235656.0
8910,8405500284,HISTORIC MITCHELL STREET PRESERVATION CORP,HSC,2,1,0,0,0,15636.0,15636.0,5.5,False,city,20.3,957185.0
8911,8405500765,OAK CREEK HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8912,8405500343,ALVERNO COLLEGE,GMU,9,1,0,1,0,63460531.0,61572809.0,5.5,False,city,20.3,957185.0
8913,8405500333,HISTORIC BREWERS HILL OF SHERMANS ADDITION INC,HSC,0,1,0,0,0,0.0,0.0,5.5,True,city,20.3,957185.0
8914,8405500360,MILWAUKEE COUNTY HISTORICAL SOCIETY,HSC,5,1,1,1,1,772610.0,761388.0,5.5,False,city,20.3,957185.0
8915,8405500167,SOLDIERS HOME FOUNDATION,HSC,1,0,0,0,1,6286.0,6286.0,5.5,True,suburban,20.3,957185.0
8916,8405500791,DAUGHTERS OF UNION VETERANS OF THE CIVIL WAR 1861-1865,HST,0,1,0,0,0,0.0,0.0,5.5,True,city,20.3,957185.0
8917,8405500156,WILLIAM A WALKER MEMORIAL TRUST 404017270,HSC,4,1,0,0,0,195185.0,18999.0,5.5,False,city,20.3,957185.0
8918,8405500798,VICTORY GARDEN INITIATIVE INC,BOT,0,1,0,0,0,0.0,0.0,5.5,True,suburban,20.3,957185.0
8919,8405500869,URBAN AQUACULTURE CENTRE LLC,GMU,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8920,8405500825,MILWAUKEE TRANSIT ARCHIVES & MUSEUM INC,GMU,0,1,0,0,0,0.0,0.0,5.5,False,city,20.3,957185.0
8921,8405500230,SOUTH MILWAUKEE HISTORICAL SOCIETY INC,HSC,0,1,0,1,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8922,8405500646,GAY MILWAUKEE ARTS CENTER INC,GMU,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8923,8405500268,MCSH MEMORIAL INC,HSC,0,1,0,0,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8924,8405500139,BENJAMIN CHURCH HOUSE,HSC,0,0,0,1,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8925,8405500650,MILWAUKEE POLICE HISTORICAL SOCIETY INC,HSC,1,1,0,0,0,1543.0,1543.0,5.5,False,city,20.3,957185.0
8926,8405500401,WAUWATOSA HISTORICAL SOCIETY INC,HSC,4,1,0,1,0,162865.0,146670.0,5.5,False,suburban,20.3,957185.0
8927,8405500583,MILWAUKEE PUBLIC MUSEUM INC,GMU,8,1,1,1,1,23747860.0,20092760.0,5.5,False,city,20.3,957185.0
8928,8405500344,MILWAUKEE JEWISH FEDERATION,HST,9,0,1,0,0,83400805.0,29175499.0,5.5,True,city,20.3,957185.0
8929,8405500822,MARICOPA COUNTY HISTORICAL SOCIETY TRUST FUND 1,HST,3,1,0,0,0,87158.0,87158.0,5.5,False,city,20.3,957185.0
8930,8405500088,GREENE MEMORIAL MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8931,8405500564,FRIENDS OF THE VILLA TERRACE DECORATIVE ARTS MUSEUM LTD,ART,3,1,0,1,0,63863.0,57416.0,5.5,False,city,20.3,957185.0
8932,8405500437,WISCONSIN SLOVAK HISTORICAL SOCIETY INC,HSC,0,1,0,0,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8933,8405500187,LATINO HISTORICAL SOCIETY OF WISCONSIN INC,HSC,0,1,0,0,0,0.0,0.0,5.5,False,city,20.3,957185.0
8934,8405500132,BRADLEY FAMILY FOUNDATION,GMU,0,0,0,1,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8935,8405500345,MILWAUKEE ART MUSEUM INC,ART,9,1,1,1,1,52736278.0,12734400.0,5.5,False,city,20.3,957185.0
8936,8405500630,THE IRISH GENEALOGICAL SOCIETY OF WISCONSIN INCORPORATED,HSC,0,1,0,0,0,0.0,0.0,5.5,False,suburban,20.3,957185.0
8937,8405500331,CHICAGO & NORTH WESTERN HISTORICAL SOCIETY,HSC,4,1,0,0,0,271450.0,184705.0,5.5,False,city,20.3,957185.0
8938,8405500098,HAGGERTY MUSEUM OF ART,GMU,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8939,8405500060,MILWAUKEE HISTORIC DISTRICT,HSC,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8940,8405500073,"MILWAUKEE TURNERS, INC.",GMU,0,0,1,0,0,0.0,0.0,5.5,False,city,20.3,957185.0
8941,8405500092,GROHMANN MUSEUM,GMU,0,0,0,1,0,0.0,0.0,5.5,False,city,20.3,957185.0
8942,8405500117,CLOWN HALL OF FAME INTERNATIONAL,GMU,0,0,0,1,0,0.0,0.0,5.5,True,city,20.3,957185.0
8943,8405500143,STUDYWISCONSIN ASSOCIATION INC,HSC,0,1,0,0,0,0.0,0.0,5.5,False,city,20.3,957185.0
